name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
E1-M2	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
E2-M1	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
F3-M2	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
C3-M2	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
O1-M2	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
F4-M1	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
C4-M1	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
O2-M1	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
24	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
25	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
26	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
27	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
28	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
29	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
DC01	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
30	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
31	EEG	µV	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
SpO2	EEG	n/a	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
DC02	EEG	n/a	0.0	100.0	ElectroEncephaloGram	200.0	good	n/a
